//<Version>ODV Spreadsheet V4.0</Version>
//<Creator>Simona@SIMONA-TOSH</Creator>
//<CreateTime>2014-05-29T01:20:43</CreateTime>
//<Software>Ocean Data View 4.5.3</Software>
//<Source>C:/MEDATLAS_LIGURE/Maps/DYOMEI1981.odv</Source>
//<SourceLastModified>2014-04-17T15:47:37</SourceLastModified>
//<DataField>GeneralField</DataField>
//<DataType>GeneralType</DataType>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	PRES [DECIBAR=10000 PASCALS]	TEMP [CELSIUS DEGREE]	PSAL [P.S.U.]
							720.0000	12.9240	38.4620
							730.0000	12.9160	38.4600
							740.0000	12.9190	38.4600
							750.0000	12.9180	38.4600
							760.0000	12.9150	38.4590
							770.0000	12.9120	38.4570
							780.0000	12.9120	38.4570
							790.0000	12.9150	38.4570
							800.0000	12.9160	38.4580
							810.0000	12.9180	38.4580
							820.0000	12.9190	38.4580
							830.0000	12.9210	38.4580
							840.0000	12.9240	38.4580
							850.0000	12.9250	38.4580
							860.0000	12.9260	38.4590
							870.0000	12.9280	38.4590
							880.0000	12.9290	38.4600
							890.0000	12.9320	38.4610
							900.0000	12.9410	38.4620
							910.0000	12.9440	38.4630
							920.0000	12.9620	38.4690
							930.0000	12.9700	38.4710
							940.0000	12.9700	38.4700
							950.0000	12.9700	38.4690
							960.0000	12.9770	38.4730
							970.0000	12.9840	38.4730
							980.0000	12.9860	38.4740
							990.0000	12.9870	38.4740
							1000.0000	12.9890	38.4750
							1010.0000	12.9930	38.4750
							1020.0000	12.9950	38.4760
							1030.0000	12.9980	38.4760
							1040.0000	12.9990	38.4760
							1050.0000	13.0000	38.4780
							1060.0000	13.0020	38.4760
							1070.0000	13.0030	38.4760
							1080.0000	13.0040	38.4770
							1090.0000	13.0040	38.4760
							1100.0000	13.0050	38.4760
							1110.0000	13.0070	38.4770
							1120.0000	13.0100	38.4770
							1130.0000	13.0090	38.4760
							1140.0000	13.0070	38.4760
							1150.0000	13.0040	38.4750
							1160.0000	13.0070	38.4750
							1170.0000	13.0060	38.4750
							1180.0000	13.0070	38.4750
							1190.0000	13.0080	38.4760
							1200.0000	13.0100	38.4760
DYOME I	01080	C	1981-07-11	8.47500	43.15800	0	0.0000	13.3320	38.3980
							10.0000	13.1860	38.4400
							20.0000	13.0940	38.4340
							30.0000	13.0940	38.4460
							40.0000	13.1260	38.4670
							50.0000	13.1270	38.4850
							60.0000	13.1250	38.4920
							70.0000	13.1200	38.4980
							80.0000	13.1200	38.5010
							90.0000	13.1090	38.5030
							100.0000	13.1050	38.5050
							110.0000	13.1080	38.5100
							120.0000	13.1110	38.5130
							130.0000	13.0990	38.5120
							140.0000	13.1020	38.5160
							150.0000	13.1140	38.5220
							160.0000	13.1040	38.5190
							170.0000	13.0650	38.5100
							180.0000	13.0510	38.5080
							190.0000	13.0520	38.5090
							200.0000	13.0410	38.5080
							210.0000	13.0330	38.5060
							220.0000	13.0260	38.5050
							230.0000	13.0170	38.5030
							240.0000	13.0110	38.5030
							250.0000	13.0090	38.5020
							260.0000	13.0100	38.5020
							270.0000	13.0050	38.5010
							280.0000	12.9970	38.4980
							290.0000	12.9900	38.4980
							300.0000	12.9890	38.4970
							310.0000	12.9850	38.4970
							320.0000	12.9830	38.4960
							330.0000	12.9740	38.4940
							340.0000	12.9670	38.4930
							350.0000	12.9630	38.4930
							360.0000	12.9580	38.4900
							370.0000	12.9530	38.4900
							380.0000	12.9510	38.4900
							390.0000	12.9480	38.4880
							400.0000	12.9470	38.4880
							410.0000	12.9440	38.4880
							420.0000	12.9400	38.4870
							430.0000	12.9400	38.4860
							440.0000	12.9370	38.4860
							450.0000	12.9330	38.4840
							460.0000	12.9310	38.4830
							470.0000	12.9280	38.4840
							480.0000	12.9270	38.4830
							490.0000	12.9270	38.4830
							500.0000	12.9270	38.4820
							510.0000	12.9270	38.4820
							520.0000	12.9270	38.4820
							530.0000	12.9280	38.4820
							540.0000	12.9300	38.4820
							550.0000	12.9310	38.4810
							560.0000	12.9300	38.4810
							570.0000	12.9290	38.4820
							580.0000	12.9270	38.4810
							590.0000	12.9270	38.4810
							600.0000	12.9260	38.4820
							610.0000	12.9270	38.4810
							620.0000	12.9290	38.4810
							630.0000	12.9290	38.4810
							640.0000	12.9300	38.4810
							650.0000	12.9310	38.4810
							660.0000	12.9320	38.4820
							670.0000	12.9340	38.4820
							680.0000	12.9360	38.4810
							690.0000	12.9370	38.4810
							700.0000	12.9370	38.4810
							710.0000	12.9370	38.4810
							720.0000	12.9410	38.4830
							730.0000	12.9470	38.4850
							740.0000	12.9490	38.4850
							750.0000	12.9500	38.4850
							760.0000	12.9540	38.4850
							770.0000	12.9550	38.4860
							780.0000	12.9570	38.4860
							790.0000	12.9580	38.4860
							800.0000	12.9590	38.4870
							810.0000	12.9620	38.4870
							820.0000	12.9650	38.4870
							830.0000	12.9670	38.4880
							840.0000	12.9680	38.4890
							850.0000	12.9700	38.4890
							860.0000	12.9730	38.4890
							870.0000	12.9740	38.4890
							880.0000	12.9750	38.4890
							890.0000	12.9770	38.4880
							900.0000	12.9810	38.4900
							910.0000	12.9830	38.4910
							920.0000	12.9850	38.4900
							930.0000	12.9850	38.4910
							940.0000	12.9840	38.4900
							950.0000	12.9860	38.4890
							960.0000	12.9870	38.4900
							970.0000	12.9870	38.4900
							980.0000	12.9880	38.4900
							990.0000	12.9890	38.4900
							1000.0000	12.9890	38.4900
							1010.0000	12.9920	38.4900
							1020.0000	12.9940	38.4900
							1030.0000	12.9980	38.4900
							1040.0000	12.9990	38.4910
							1050.0000	12.9980	38.4910
							1060.0000	12.9990	38.4900
							1070.0000	13.0010	38.4900
							1080.0000	13.0010	38.4910
							1090.0000	13.0020	38.4910
							1100.0000	13.0040	38.4920
							1110.0000	13.0070	38.4910
							1120.0000	13.0070	38.4920
							1130.0000	13.0090	38.4910
							1140.0000	13.0100	38.4910
							1150.0000	13.0100	38.4910
DYOME I	01090	C	1981-07-11	8.30800	43.04200	0	0.0000	22.3200	38.5930
							10.0000	19.9870	38.4400
							20.0000	18.0270	38.3650
							30.0000	13.6700	38.2660
							40.0000	13.2400	38.3050
							50.0000	13.0720	38.3300
							60.0000	13.0170	38.3590
							70.0000	13.0140	38.3840
							80.0000	13.0540	38.4170
							90.0000	13.1120	38.4460
							100.0000	13.1260	38.4600
							110.0000	13.1450	38.4760
							120.0000	13.1360	38.4770
							130.0000	13.1250	38.4800
							140.0000	13.1380	38.4890
							150.0000	13.1380	38.4930
							160.0000	13.1370	38.4970
							170.0000	13.1390	38.4990
							180.0000	13.1360	38.4990
							190.0000	13.1350	38.5020
							200.0000	13.1340	38.5050
							210.0000	13.1250	38.5040
							220.0000	13.1180	38.5040
							230.0000	13.1080	38.5030
							240.0000	13.1020	38.5030
							250.0000	13.0920	38.5000
							260.0000	13.0780	38.4980
							270.0000	13.0680	38.4970
							280.0000	13.0600	38.4950
							290.0000	13.0550	38.4940
							300.0000	13.0480	38.4940
							310.0000	13.0390	38.4910
							320.0000	13.0340	38.4910
							330.0000	13.0290	38.4900
							340.0000	13.0220	38.4880
							350.0000	13.0190	38.4870
							360.0000	13.0130	38.4860
							370.0000	13.0000	38.4820
							380.0000	12.9940	38.4810
							390.0000	12.9870	38.4810
							400.0000	12.9800	38.4790
							410.0000	12.9770	38.4780
							420.0000	12.9750	38.4780
							430.0000	12.9760	38.4770
							440.0000	12.9750	38.4760
							450.0000	12.9730	38.4770
							460.0000	12.9680	38.4760
							470.0000	12.9670	38.4750
							480.0000	12.9660	38.4760
							490.0000	12.9650	38.4750
							500.0000	12.9630	38.4740
							510.0000	12.9620	38.4730
							520.0000	12.9590	38.4710
							530.0000	12.9540	38.4710
							540.0000	12.9500	38.4700
							550.0000	12.9460	38.4680
							560.0000	12.9430	38.4680
							570.0000	12.9430	38.4680
							580.0000	12.9410	38.4670
							590.0000	12.9390	38.4670
							600.0000	12.9370	38.4660
							610.0000	12.9360	38.4660
							620.0000	12.9360	38.4660
							630.0000	12.9380	38.4660
							640.0000	12.9370	38.4670
							650.0000	12.9360	38.4660
							660.0000	12.9370	38.4660
							670.0000	12.9350	38.4650
							680.0000	12.9320	38.4640
							690.0000	12.9310	38.4640
							700.0000	12.9320	38.4650
							710.0000	12.9350	38.4660
							720.0000	12.9390	38.4660
							730.0000	12.9390	38.4650
							740.0000	12.9410	38.4670
							750.0000	12.9430	38.4670
							760.0000	12.9370	38.4640
							770.0000	12.9380	38.4650
							780.0000	12.9390	38.4660
							790.0000	12.9400	38.4650
							800.0000	12.9430	38.4670
							810.0000	12.9400	38.4650
							820.0000	12.9350	38.4640
							830.0000	12.9360	38.4640
							840.0000	12.9390	38.4640
							850.0000	12.9390	38.4640
							860.0000	12.9380	38.4650
							870.0000	12.9400	38.4640
							880.0000	12.9400	38.4630
							890.0000	12.9400	38.4630
							900.0000	12.9420	38.4650
							910.0000	12.9470	38.4660
							920.0000	12.9490	38.4650
							930.0000	12.9480	38.4650
							940.0000	12.9540	38.4670
							950.0000	12.9570	38.4670
							960.0000	12.9510	38.4650
							970.0000	12.9500	38.4650
							980.0000	12.9540	38.4650
							990.0000	12.9620	38.4680
							1000.0000	12.9640	38.4690
							1010.0000	12.9680	38.4690
							1020.0000	12.9640	38.4680
							1030.0000	12.9650	38.4670
							1040.0000	12.9650	38.4680
							1050.0000	12.9690	38.4680
							1060.0000	12.9680	38.4670
							1070.0000	12.9650	38.4660
							1080.0000	12.9690	38.4670
							1090.0000	12.9670	38.4670
							1100.0000	12.9690	38.4660
							1110.0000	12.9700	38.4670
							1120.0000	12.9720	38.4670
							1130.0000	12.9730	38.4670
							1140.0000	12.9770	38.4690
							1150.0000	12.9840	38.4700
							1160.0000	12.9860	38.4710
							1170.0000	12.9870	38.4700
							1180.0000	12.9860	38.4700
DYOME I	01100	C	1981-07-12	8.15000	42.92500	0	0.0000	21.5930	38.5940
							10.0000	19.6080	38.4950
							20.0000	17.4570	38.3410
							30.0000	14.4260	38.2940
							40.0000	13.5590	38.3060
							50.0000	13.2530	38.3430
							60.0000	13.0870	38.3550
							70.0000	13.0340	38.3790
							80.0000	13.0400	38.4050
							90.0000	13.0580	38.4280
							100.0000	13.0670	38.4370
							110.0000	13.0730	38.4490
							120.0000	13.1220	38.4730
							130.0000	13.1110	38.4770
							140.0000	13.1090	38.4830
							150.0000	13.1190	38.4910
							160.0000	13.1290	38.4960
							170.0000	13.1370	38.5020
							180.0000	13.1310	38.5040
							190.0000	13.1180	38.5020
							200.0000	13.1040	38.5000
							210.0000	13.0990	38.5020
							220.0000	13.1000	38.5040
							230.0000	13.1010	38.5060
							240.0000	13.0940	38.5050
							250.0000	13.0800	38.5040
							260.0000	13.0800	38.5030
							270.0000	13.0740	38.5010
							280.0000	13.0630	38.5010
							290.0000	13.0490	38.4970
							300.0000	13.0340	38.4940
							310.0000	13.0240	38.4920
							320.0000	13.0210	38.4920
							330.0000	13.0170	38.4910
							340.0000	13.0140	38.4920
							350.0000	13.0160	38.4920
							360.0000	13.0180	38.4930
							370.0000	13.0180	38.4930
							380.0000	13.0130	38.4910
							390.0000	13.0110	38.4910
							400.0000	13.0070	38.4900
							410.0000	13.0040	38.4890
							420.0000	13.0000	38.4880
							430.0000	12.9940	38.4870
							440.0000	12.9910	38.4850
							450.0000	12.9880	38.4830
							460.0000	12.9810	38.4820
							470.0000	12.9780	38.4810
							480.0000	12.9730	38.4800
							490.0000	12.9660	38.4770
							500.0000	12.9600	38.4760
							510.0000	12.9580	38.4750
							520.0000	12.9560	38.4740
							530.0000	12.9530	38.4730
							540.0000	12.9500	38.4730
							550.0000	12.9480	38.4710
							560.0000	12.9450	38.4710
							570.0000	12.9440	38.4700
							580.0000	12.9450	38.4700
							590.0000	12.9440	38.4690
							600.0000	12.9400	38.4690
							610.0000	12.9390	38.4680
							620.0000	12.9400	38.4680
							630.0000	12.9410	38.4680
							640.0000	12.9410	38.4690
							650.0000	12.9390	38.4670
							660.0000	12.9370	38.4670
							670.0000	12.9350	38.4660
							680.0000	12.9340	38.4660
							690.0000	12.9310	38.4640
							700.0000	12.9230	38.4620
							710.0000	12.9220	38.4620
							720.0000	12.9250	38.4620
							730.0000	12.9220	38.4610
							740.0000	12.9200	38.4610
							750.0000	12.9210	38.4610
							760.0000	12.9200	38.4610
							770.0000	12.9150	38.4590
							780.0000	12.9140	38.4590
							790.0000	12.9160	38.4590
							800.0000	12.9170	38.4590
							810.0000	12.9180	38.4600
							820.0000	12.9180	38.4600
							830.0000	12.9200	38.4590
							840.0000	12.9230	38.4600
							850.0000	12.9260	38.4600
							860.0000	12.9290	38.4620
							870.0000	12.9320	38.4610
							880.0000	12.9310	38.4630
							890.0000	12.9340	38.4620
							900.0000	12.9380	38.4620
							910.0000	12.9410	38.4640
							920.0000	12.9450	38.4650
							930.0000	12.9490	38.4660
							940.0000	12.9530	38.4670
							950.0000	12.9550	38.4680
							960.0000	12.9620	38.4690
							970.0000	12.9690	38.4710
							980.0000	12.9790	38.4740
							990.0000	12.9830	38.4750
							1000.0000	12.9860	38.4760
							1010.0000	12.9910	38.4770
							1020.0000	12.9940	38.4780
							1030.0000	12.9970	38.4790
							1040.0000	12.9980	38.4780
							1050.0000	12.9850	38.4750
							1060.0000	12.9870	38.4750
							1070.0000	12.9850	38.4720
							1080.0000	12.9870	38.4730
							1090.0000	12.9930	38.4750
							1100.0000	13.0000	38.4780
							1110.0000	13.0010	38.4780
							1120.0000	13.0030	38.4770
							1130.0000	13.0010	38.4760
							1140.0000	12.9930	38.4740
							1150.0000	12.9950	38.4750
							1160.0000	12.9970	38.4750
DYOME I	01110	C	1981-07-12	8.30800	42.80800	0	0.0000	21.9990	38.5820
							10.0000	19.9160	38.4650
							20.0000	18.2190	38.4960
							30.0000	15.8180	38.3300
							40.0000	13.9950	38.3270
							50.0000	13.5880	38.3370
							60.0000	13.3080	38.3870
							70.0000	13.2310	38.4030
							80.0000	13.1660	38.4250
							90.0000	13.0620	38.4190
							100.0000	13.0520	38.4330
							110.0000	13.0430	38.4380
							120.0000	13.0710	38.4530
							130.0000	13.0850	38.4610
							140.0000	13.0930	38.4740
							150.0000	13.1020	38.4800
							160.0000	13.0860	38.4780
							170.0000	13.0870	38.4850
							180.0000	13.1140	38.4960
							190.0000	13.1030	38.4960
							200.0000	13.0960	38.4930
							210.0000	13.0750	38.4910
							220.0000	13.0940	38.5000
							230.0000	13.1000	38.5030
							240.0000	13.0970	38.5020
							250.0000	13.0880	38.5020
							260.0000	13.0790	38.4980
							270.0000	13.0650	38.4950
							280.0000	13.0470	38.4920
							290.0000	13.0410	38.4920
							300.0000	13.0400	38.4920
							310.0000	13.0360	38.4920
							320.0000	13.0260	38.4910
							330.0000	13.0190	38.4900
							340.0000	13.0110	38.4860
							350.0000	13.0030	38.4850
							360.0000	12.9990	38.4840
							370.0000	12.9940	38.4830
							380.0000	12.9870	38.4810
							390.0000	12.9810	38.4810
							400.0000	12.9770	38.4780
							410.0000	12.9710	38.4780
							420.0000	12.9660	38.4780
							430.0000	12.9600	38.4760
							440.0000	12.9570	38.4750
							450.0000	12.9530	38.4740
							460.0000	12.9490	38.4740
							470.0000	12.9510	38.4730
							480.0000	12.9520	38.4730
							490.0000	12.9490	38.4730
							500.0000	12.9460	38.4720
							510.0000	12.9450	38.4700
							520.0000	12.9370	38.4690
							530.0000	12.9330	38.4690
							540.0000	12.9340	38.4680
							550.0000	12.9330	38.4680
							560.0000	12.9320	38.4670
							570.0000	12.9290	38.4670
							580.0000	12.9270	38.4660
							590.0000	12.9270	38.4660
							600.0000	12.9240	38.4650
							610.0000	12.9230	38.4640
							620.0000	12.9240	38.4650
							630.0000	12.9210	38.4640
							640.0000	12.9240	38.4650
							650.0000	12.9210	38.4640
							660.0000	12.9210	38.4630
							670.0000	12.9220	38.4630
							680.0000	12.9220	38.4630
							690.0000	12.9220	38.4630
							700.0000	12.9210	38.4630
							710.0000	12.9230	38.4610
							720.0000	12.9210	38.4620
							730.0000	12.9210	38.4620
							740.0000	12.9270	38.4620
							750.0000	12.9270	38.4630
							760.0000	12.9270	38.4630
							770.0000	12.9260	38.4620
							780.0000	12.9260	38.4630
							790.0000	12.9300	38.4640
							800.0000	12.9320	38.4640
							810.0000	12.9350	38.4650
							820.0000	12.9430	38.4670
							830.0000	12.9460	38.4680
							840.0000	12.9470	38.4680
							850.0000	12.9440	38.4660
							860.0000	12.9440	38.4670
							870.0000	12.9470	38.4670
							880.0000	12.9500	38.4680
							890.0000	12.9500	38.4670
							900.0000	12.9470	38.4660
							910.0000	12.9480	38.4670
							920.0000	12.9520	38.4670
							930.0000	12.9510	38.4670
							940.0000	12.9540	38.4680
							950.0000	12.9580	38.4680
							960.0000	12.9700	38.4730
							970.0000	12.9700	38.4700
							980.0000	12.9620	38.4690
							990.0000	12.9630	38.4690
							1000.0000	12.9690	38.4690
							1010.0000	12.9780	38.4740
							1020.0000	12.9870	38.4750
							1030.0000	12.9870	38.4750
							1040.0000	12.9880	38.4750
							1050.0000	12.9900	38.4760
							1060.0000	12.9930	38.4760
							1070.0000	12.9970	38.4770
							1080.0000	12.9960	38.4770
							1090.0000	12.9980	38.4770
							1100.0000	13.0050	38.4770
							1110.0000	13.0050	38.4780
							1120.0000	12.9980	38.4750
							1130.0000	12.9990	38.4760
							1140.0000	13.0020	38.4770
							1150.0000	13.0070	38.4780
							1160.0000	13.0090	38.4790
							1170.0000	13.0110	38.4790
DYOME I	01120	C	1981-07-12	8.47500	42.92500	0	0.0000	22.1240	38.4880
							10.0000	19.8870	38.4910
							20.0000	17.2170	38.4030
							30.0000	14.3660	38.2760
							40.0000	13.6610	38.2820
							50.0000	13.2850	38.2970
							60.0000	13.1310	38.3160
							70.0000	13.0460	38.3340
							80.0000	13.0250	38.3700
							90.0000	13.0520	38.4060
							100.0000	13.0610	38.4290
							110.0000	13.0800	38.4450
							120.0000	13.0870	38.4530
							130.0000	13.0950	38.4590
							140.0000	13.1180	38.4740
							150.0000	13.1200	38.4750
							160.0000	13.1150	38.4800
							170.0000	13.1150	38.4850
							180.0000	13.1090	38.4860
							190.0000	13.1150	38.4910
							200.0000	13.1090	38.4950
							210.0000	13.1070	38.4950
							220.0000	13.1100	38.5000
							230.0000	13.0970	38.4980
							240.0000	13.0870	38.4960
							250.0000	13.0630	38.4910
							260.0000	13.0570	38.4900
							270.0000	13.0580	38.4920
							280.0000	13.0510	38.4910
							290.0000	13.0390	38.4870
							300.0000	13.0270	38.4850
